"","1M","2M","3M","6M","9M","1Y","2Y","3Y","4Y","5Y","6Y","7Y","8Y","9Y","10Y","11Y","12Y","13Y","14Y","15Y","16Y","17Y","18Y","19Y","20Y"
"1",0.0161685811615837,0.0189198848525108,0.0202927032677624,0.0254727959730311,0.0289761082365172,0.0301411569119868,0.0344761460590097,0.0402806652989654,0.041854398329531,0.043475623603167,0.0447593724509211,0.0460791805186284,0.0469558212460526,0.0478609495668417,0.0487944560475783,0.0513091319959176,0.0539222166572116,0.0566306752912018,0.0594816798431311,0.0625056969370862,0.0657533514761976,0.0692646742990075,0.0731080112729917,0.0773783748837145,0.0822133579095131
"2",0.0161685811615837,0.0189198848525108,0.0202927032677624,0.0254727959730311,0.0289761082365172,0.0301411569119868,0.0344761460590097,0.0402806652989654,0.041854398329531,0.043475623603167,0.0447593724509211,0.0460791805186284,0.0469558212460526,0.0478609495668417,0.0487944560475783,0.0525369766726075,0.0564692189261991,0.0613451485770328,0.0666187510991199,0.0724156125361191,0.0785189772408663,0.0855065398581698,0.093778541853081,0.1040545250031,0.117830356332072
"3",0.0148886124937506,0.0161685811615837,0.0173486383346131,0.0217614917815127,0.0252778071842686,0.0277124385665358,0.0343215778285498,0.0393109701561718,0.0412981604823719,0.043868082155366,0.0448659917725499,0.0458998114115833,0.0467747851294544,0.0476784678380077,0.0486106482631088,0.0524151094959116,0.056414608357766,0.0614417652604306,0.0668891726957079,0.072892423029228,0.0792467015526269,0.0865577229198704,0.0952765682449825,0.106234444314263,0.121229663473478
"4",0.0173486383346131,0.0186254641231648,0.0198026272961797,0.0228372339027571,0.02557027611153,0.0271286673882527,0.0323581613811586,0.0370521678803083,0.0403865468404169,0.0424174367669001,0.0434150612694535,0.0444475398474707,0.0453209469393635,0.0462221710909417,0.0471509914280729,0.0504811251705615,0.0539640695433128,0.0582752921187624,0.0628980992006638,0.0679221086052423,0.073165115221814,0.0790524737800025,0.0858337127971351,0.0939202724255564,0.10406204999108
"5",0.0222506089348197,0.0228372339027571,0.0235211950413459,0.0246926125903714,0.0271286673882527,0.0283930745012178,0.0336193262668894,0.0379095759494969,0.0402156955674966,0.0433164991132287,0.0440929396228171,0.0449030020796712,0.0458562858302491,0.0468384023568114,0.0478498505066355,0.0506744868412375,0.0536164122883315,0.057282987022847,0.0611828390761715,0.0653763895371402,0.0696398687050478,0.0743382028293199,0.0796115184024238,0.0856718312759025,0.0928617845282539
"6",0.0283930745012178,0.0289761082365172,0.0289761082365172,0.0295588022415444,0.0308201423398864,0.0314017631395316,0.0349463302935725,0.0379355128909401,0.0400500927010835,0.0430537803441078,0.0440573728112109,0.0450945958161661,0.045895522167629,0.0467225998495602,0.0475753359670983,0.0496338575183184,0.0517636932021102,0.0544480460219943,0.0572670288832892,0.0602495671771756,0.0631992530012614,0.0663682378679725,0.0698091268083918,0.0735931949852611,0.0778204122292553
"7",0.0344014267173323,0.0349809688952456,0.0356566772080347,0.0366211834556454,0.0368139731227164,0.0368139731227164,0.0392689082470581,0.0412577800454952,0.042767646049524,0.0453649048716777,0.0463839707425759,0.0474340308956829,0.0480536112041515,0.0486956687772488,0.0493590716904204,0.0509933812549493,0.0526792148435155,0.0546816804674788,0.0567694350294467,0.0589582168852838,0.0611775700837027,0.0635321666844321,0.0660487880561668,0.0687616716835034,0.071715623855251
"8",0.0356566772080347,0.0380662008064563,0.0397974698740661,0.0421970486997883,0.0421970486997883,0.0428679002271759,0.0439448463645685,0.0452392180881383,0.0470701635507696,0.0483002777919035,0.0491238432976655,0.0499706335007484,0.0503402913602994,0.0507257440059195,0.0511254988468683,0.0529138299174478,0.0547583713784484,0.0569295764355804,0.0591976017878398,0.0615818135199046,0.0640140820776077,0.0666060529753216,0.0693918867507929,0.0724160080330205,0.0757378016329023
"9",0.0362354925820954,0.0368139731227164,0.0380662008064563,0.041045969436001,0.0416216746908194,0.0416216746908194,0.0428952103255218,0.044489209136282,0.045082448125858,0.0471684676967207,0.0479343052530188,0.0487227884828896,0.0492837705175643,0.0498627733370036,0.0504593755979991,0.0519822179554512,0.0535508152889743,0.0555227505434376,0.057577184989374,0.0597296973998765,0.0618646678071809,0.0641273054908205,0.066542473373595,0.0691417404451254,0.0719661161162949
"10",0.0321767316952212,0.0325639908732626,0.0368139731227164,0.0380662008064563,0.0386436235922045,0.0392207131532813,0.0420651102228506,0.0429470526362508,0.044363594661255,0.0459122801803101,0.0467872295125481,0.0476855392091561,0.0485497593861285,0.0494372795977722,0.0503493966948718,0.0523729143575978,0.0544669797510193,0.0570495595518637,0.0597616876809417,0.0626310782638746,0.0654566509494159,0.0684913257062248,0.0717842705953771,0.0754016616007378,0.079435581678865
"11",0.0386436235922045,0.0397974698740661,0.0397974698740661,0.0397974698740661,0.0397974698740661,0.0400857235392856,0.0410660966544351,0.0417602900775306,0.043081454023554,0.0441080286215449,0.0451007564397085,0.0461145777835662,0.0468273264602165,0.0475591564434834,0.0483105960558556,0.0493127317379992,0.0503427187107336,0.0515620580634107,0.0528220411264331,0.0541282615728097,0.0554455377926419,0.056820577628551,0.0582615124690506,0.0597780080766068,0.061381693503659
"12",0.0482185722704742,0.0469790011939946,0.046119935613553,0.0445908833278752,0.0440168854167743,0.0438254795400295,0.044510482270487,0.0454066577450269,0.0464202401100054,0.0474520089730871,0.0480703946807545,0.0487048047292337,0.0491256832060366,0.0495594841477716,0.0500058281112923,0.0501518577206462,0.0503064413064432,0.0504466427030628,0.0505937051789379,0.0507472144343296,0.0509165785396519,0.0510921605025263,0.0512739677955686,0.0514620816535677,0.0516566454583109
